carat,cut,color,clarity,price,cut_label,clarity_label
0.53,Good,2,VS2,1422.0,1,5
0.43,Ideal,3,VVS1,1422.0,2,6
0.43,Premium,3,VVS1,1422.0,3,6
0.52,Very Good,4,VS2,1423.0,4,5
0.51,Good,1,SI1,1423.0,1,2
0.51,Very Good,3,VS2,1423.0,4,5
0.63,Ideal,6,VS2,1423.0,2,5
0.61,Good,1,SI2,1423.0,1,3
0.59,Very Good,3,SI1,1424.0,4,2
0.58,Very Good,2,SI1,1424.0,4,2
0.51,Good,2,VS2,1424.0,1,5
0.61,Ideal,3,SI2,1424.0,2,3
0.59,Ideal,3,SI1,1424.0,2,2
0.5,Ideal,4,VS2,1424.0,2,5
0.56,Very Good,3,SI1,1425.0,4,2
0.51,Very Good,1,SI1,1425.0,4,2
0.41,Ideal,4,IF,1425.0,2,1
0.59,Ideal,1,SI2,1425.0,2,3
0.5,Very Good,5,VS1,1426.0,4,4
0.62,Very Good,2,SI2,1426.0,4,3
0.54,Very Good,2,VS2,1426.0,4,5
0.49,Good,3,VS1,1426.0,1,4
0.43,Ideal,2,VVS2,1426.0,2,7
0.6,Premium,2,SI2,1426.0,3,3
0.51,Very Good,2,SI2,1427.0,4,3
0.53,Ideal,5,VS2,1427.0,2,5
0.56,Ideal,5,VS2,1427.0,2,5
0.51,Ideal,4,VS2,1427.0,2,5
0.53,Ideal,6,VS1,1427.0,2,4
0.41,Ideal,1,VS1,1427.0,2,4
0.59,Good,6,VVS2,1427.0,1,7
0.52,Good,3,SI1,1427.0,1,2
0.52,Ideal,4,VS2,1428.0,2,5
0.53,Premium,3,SI1,1428.0,3,2
0.6,Premium,1,SI2,1428.0,3,3
0.51,Ideal,5,VS2,1428.0,2,5
0.53,Premium,5,VS2,1428.0,3,5
0.5,Very Good,5,VS1,1429.0,4,4
0.52,Very Good,1,SI1,1429.0,4,2
0.5,Good,4,VS1,1429.0,1,4
0.52,Ideal,3,VS2,1429.0,2,5
0.5,Ideal,5,VS1,1429.0,2,4
0.55,Ideal,4,SI1,1429.0,2,2
0.52,Ideal,1,SI1,1429.0,2,2
0.52,Ideal,2,SI1,1429.0,2,2
0.57,Premium,2,SI1,1429.0,3,2
0.51,Good,1,VS2,1430.0,1,5
0.49,Good,3,VS1,1430.0,1,4
0.58,Fair,4,VS2,1430.0,0,5
0.51,Ideal,3,VS2,1431.0,2,5
0.59,Ideal,4,SI1,1431.0,2,2
0.51,Ideal,1,SI1,1431.0,2,2
0.41,Ideal,4,IF,1431.0,2,1
0.41,Premium,2,VVS1,1431.0,3,6
0.41,Ideal,2,VVS1,1431.0,2,6
0.5,Premium,1,VS2,1431.0,3,5
0.5,Fair,1,VS2,1431.0,0,5
0.59,Good,1,SI1,1431.0,1,2
0.53,Very Good,2,SI1,1432.0,4,2
0.56,Premium,5,VS2,1432.0,3,5
0.41,Ideal,2,VVS2,1432.0,2,7
0.57,Ideal,3,SI2,1432.0,2,3
0.3,Ideal,4,VS2,507.0,2,5
0.31,Ideal,6,VS1,507.0,2,4
0.3,Ideal,5,VS1,507.0,2,4
0.29,Ideal,4,VS1,507.0,2,4
0.31,Very Good,2,SI1,507.0,4,2
0.31,Good,4,VS2,507.0,1,5
0.31,Good,2,SI1,507.0,1,2
0.34,Premium,1,SI2,507.0,3,3
0.34,Premium,4,SI1,507.0,3,2
0.34,Very Good,4,SI1,507.0,4,2
0.34,Ideal,4,SI1,507.0,2,2
0.34,Very Good,1,SI2,507.0,4,3
0.34,Good,4,SI1,507.0,1,2
0.26,Ideal,5,VVS2,508.0,2,7
0.28,Ideal,4,VS2,508.0,2,5
0.26,Ideal,4,VS1,508.0,2,4
0.52,Ideal,3,SI1,1432.0,2,2
0.46,Premium,3,VS1,1432.0,3,4
0.57,Very Good,4,SI1,1433.0,4,2
0.43,Ideal,4,IF,1433.0,2,1
0.38,Ideal,2,IF,1433.0,2,1
0.43,Premium,4,IF,1433.0,3,1
0.43,Very Good,2,VVS1,1433.0,4,6
0.43,Ideal,2,VVS1,1433.0,2,6
0.43,Premium,2,VVS1,1433.0,3,6
0.5,Premium,3,VS2,1433.0,3,5
0.5,Good,3,VS2,1433.0,1,5
0.5,Good,1,SI1,1433.0,1,2
0.39,Ideal,3,IF,1433.0,2,1
0.5,Premium,1,SI1,1433.0,3,2
0.6,Premium,5,SI1,1433.0,3,2
0.6,Premium,4,SI2,1433.0,3,3
0.51,Good,2,SI1,1434.0,1,2
0.53,Ideal,2,SI1,1435.0,2,2
0.53,Ideal,6,VVS1,1435.0,2,6
0.53,Ideal,5,VS2,1435.0,2,5
0.51,Ideal,5,SI2,1435.0,2,3
0.62,Fair,2,SI2,1435.0,0,3
0.53,Premium,4,VS2,1435.0,3,5
0.71,Fair,7,VS2,1435.0,0,5
0.5,Very Good,3,VS2,1436.0,4,5
0.57,Ideal,2,SI1,1436.0,2,2
0.5,Good,1,SI1,1436.0,1,2
0.56,Premium,3,SI1,1436.0,3,2
0.5,Very Good,1,SI1,1436.0,4,2
0.5,Ideal,3,VS2,1436.0,2,5
0.5,Good,3,VS2,1436.0,1,5
0.56,Ideal,3,SI1,1436.0,2,2
0.5,Premium,1,SI1,1436.0,3,2
0.5,Premium,3,VS2,1436.0,3,5
0.56,Very Good,3,SI1,1436.0,4,2
0.51,Very Good,5,VS2,1436.0,4,5
0.51,Good,2,VS2,1436.0,1,5
0.58,Ideal,1,SI2,1436.0,2,3
0.67,Fair,6,VS2,1436.0,0,5
0.61,Very Good,3,SI2,1437.0,4,3
0.46,Premium,2,VS1,1437.0,3,4
0.59,Premium,4,SI1,1437.0,3,2
0.51,Ideal,6,VS2,1437.0,2,5
0.59,Ideal,4,SI1,1437.0,2,2
0.51,Ideal,2,SI1,1437.0,2,2
0.45,Good,4,IF,1437.0,1,1
0.61,Fair,6,VS2,1437.0,0,5
0.51,Very Good,5,VS1,1437.0,4,4
0.51,Very Good,1,SI1,1437.0,4,2
0.52,Very Good,2,SI1,1438.0,4,2
0.51,Very Good,4,VS2,1438.0,4,5
0.51,Ideal,5,VS1,1438.0,2,4
0.51,Ideal,2,SI1,1438.0,2,2
0.51,Ideal,4,VS2,1438.0,2,5
0.51,Very Good,2,SI1,1438.0,4,2
0.51,Good,5,VS1,1438.0,1,4
0.51,Premium,4,VS2,1438.0,3,5
0.58,Very Good,1,SI2,1438.0,4,3
0.44,Ideal,2,VVS1,1438.0,2,6
0.53,Ideal,2,SI2,1438.0,2,3
0.61,Premium,6,VS2,1438.0,3,5
0.41,Ideal,3,IF,1439.0,2,1
0.41,Premium,3,IF,1439.0,3,1
0.53,Ideal,4,SI1,1439.0,2,2
0.54,Ideal,5,VS2,1439.0,2,5
0.54,Premium,5,VS2,1439.0,3,5
0.54,Very Good,5,VS2,1439.0,4,5
0.54,Premium,4,SI1,1439.0,3,2
0.58,Premium,5,VS2,1439.0,3,5
0.58,Very Good,3,SI1,1440.0,4,2
0.56,Very Good,2,SI1,1440.0,4,2
0.54,Very Good,2,SI1,1440.0,4,2
0.54,Ideal,2,SI1,1440.0,2,2
0.63,Good,6,VS2,1440.0,1,5
0.53,Good,5,IF,1440.0,1,1
0.37,Fair,1,IF,1440.0,0,1
0.4,Ideal,1,VVS1,1441.0,2,6
0.47,Ideal,4,VVS1,1441.0,2,6
0.62,Ideal,3,SI2,1441.0,2,3
0.57,Ideal,4,SI1,1441.0,2,2
0.46,Ideal,4,IF,1441.0,2,1
0.56,Ideal,3,SI1,1441.0,2,2
0.56,Premium,4,SI1,1441.0,3,2
0.56,Ideal,4,SI1,1441.0,2,2
0.56,Very Good,3,SI1,1441.0,4,2
0.54,Ideal,4,VS2,1441.0,2,5
0.58,Very Good,3,SI1,1442.0,4,2
0.51,Very Good,1,SI1,1442.0,4,2
0.7,Good,7,SI1,1442.0,1,2
0.41,Ideal,2,VVS1,1442.0,2,6
0.6,Ideal,5,VS2,1442.0,2,5
0.51,Ideal,5,VS2,1442.0,2,5
0.51,Ideal,3,VS2,1442.0,2,5
0.59,Ideal,6,VS1,1442.0,2,4
0.58,Ideal,4,SI1,1442.0,2,2
0.58,Ideal,3,SI1,1442.0,2,2
0.58,Ideal,1,SI2,1442.0,2,3
0.51,Ideal,4,VS2,1443.0,2,5
0.51,Very Good,4,VS2,1443.0,4,5
0.51,Premium,5,VS1,1443.0,3,4
0.51,Premium,4,VS2,1443.0,3,5
0.51,Good,4,VS2,1443.0,1,5
0.51,Ideal,2,SI1,1443.0,2,2
0.51,Premium,2,SI1,1443.0,3,2
0.51,Good,2,SI1,1443.0,1,2
0.51,Very Good,2,SI1,1443.0,4,2
0.51,Good,3,VS2,1444.0,1,5
0.41,Ideal,2,VVS1,1444.0,2,6
0.49,Premium,1,SI1,1444.0,3,2
0.59,Very Good,6,VS2,1445.0,4,5
0.59,Ideal,5,SI1,1445.0,2,2
0.55,Premium,4,VS2,1445.0,3,5
0.52,Very Good,4,VS2,1446.0,4,5
0.5,Very Good,2,VS2,1446.0,4,5
0.62,Very Good,5,SI1,1446.0,4,2
0.52,Very Good,1,SI1,1446.0,4,2
0.5,Ideal,5,VS2,1446.0,2,5
0.52,Ideal,3,VS2,1446.0,2,5
0.62,Ideal,3,SI2,1446.0,2,3
0.5,Ideal,5,SI1,1446.0,2,2
0.58,Ideal,4,SI1,1446.0,2,2
0.4,Ideal,3,VVS1,1446.0,2,6
0.5,Fair,3,VS1,1446.0,0,4
0.52,Premium,4,VS2,1447.0,3,5
0.5,Good,3,VS2,1447.0,1,5
0.47,Good,2,VS1,1447.0,1,4
0.5,Good,1,SI1,1447.0,1,2
0.5,Very Good,6,VVS1,1448.0,4,6
0.55,Ideal,2,SI1,1448.0,2,2
0.55,Premium,4,VS2,1448.0,3,5
0.55,Ideal,4,VS2,1448.0,2,5
0.57,Ideal,6,VS1,1448.0,2,4
0.55,Ideal,3,SI1,1448.0,2,2
0.71,Very Good,3,I1,1448.0,4,0
0.53,Very Good,4,VS2,1449.0,4,5
0.6,Premium,1,SI2,1449.0,3,3
0.5,Ideal,4,VS2,1449.0,2,5
0.5,Ideal,5,VS1,1449.0,2,4
0.53,Ideal,5,VS1,1449.0,2,4
0.55,Very Good,3,SI1,1449.0,4,2
0.53,Very Good,4,VS2,1450.0,4,5
0.46,Ideal,5,IF,1450.0,2,1
0.51,Ideal,4,VS2,1450.0,2,5
0.52,Very Good,4,VS2,1450.0,4,5
0.5,Ideal,2,VS2,1451.0,2,5
0.52,Ideal,3,VS2,1451.0,2,5
0.52,Premium,3,VS2,1451.0,3,5
0.5,Very Good,2,VS2,1451.0,4,5
0.46,Very Good,2,VS1,1452.0,4,4
0.52,Very Good,1,SI1,1452.0,4,2
0.59,Very Good,3,SI1,1452.0,4,2
0.54,Ideal,6,VS1,1452.0,2,4
0.58,Very Good,2,SI1,1453.0,4,2
0.46,Ideal,4,VVS1,1453.0,2,6
0.54,Ideal,5,VS2,1453.0,2,5
0.54,Ideal,6,VS1,1453.0,2,4
0.5,Very Good,1,SI1,1454.0,4,2
0.52,Ideal,6,VVS1,1454.0,2,6
0.54,Ideal,5,VS1,1454.0,2,4
0.34,Ideal,5,SI1,508.0,2,2
0.32,Ideal,4,SI1,508.0,2,2
0.3,Ideal,1,SI1,508.0,2,2
0.33,Ideal,7,VVS1,509.0,2,6
0.35,Ideal,6,VS2,509.0,2,5
0.27,Premium,4,VS2,509.0,3,5
0.27,Ideal,5,VS2,509.0,2,5
0.38,Ideal,5,SI2,510.0,2,3
0.29,Ideal,5,VVS2,511.0,2,7
0.23,Ideal,3,VVS2,511.0,2,7
0.31,Ideal,6,VVS1,511.0,2,6
0.31,Ideal,4,VS2,511.0,2,5
0.33,Ideal,5,SI1,511.0,2,2
0.39,Very Good,2,I1,511.0,4,0
0.25,Very Good,1,VVS2,512.0,4,7
0.23,Ideal,5,VS2,512.0,2,5
0.25,Good,2,IF,512.0,1,1
0.35,Premium,6,SI2,512.0,3,3
0.3,Good,5,VS1,512.0,1,4
0.31,Good,3,SI1,512.0,1,2
0.31,Ideal,5,VS2,513.0,2,5
0.36,Ideal,7,VS1,513.0,2,4
0.31,Ideal,6,VS1,513.0,2,4
0.23,Premium,2,VS2,513.0,3,5
0.23,Premium,2,VS1,513.0,3,4
0.38,Premium,7,SI1,513.0,3,2
0.28,Very Good,1,VS1,514.0,4,4
0.28,Ideal,5,VVS2,514.0,2,7
0.26,Ideal,4,VVS2,514.0,2,7
0.3,Ideal,5,SI1,514.0,2,2
0.3,Ideal,6,VVS2,515.0,2,7
0.31,Ideal,5,VS2,515.0,2,5
0.31,Ideal,3,SI1,515.0,2,2
0.3,Good,4,VS2,515.0,1,5
0.3,Premium,1,SI1,515.0,3,2
0.3,Very Good,1,SI1,515.0,4,2
0.3,Good,1,SI1,515.0,1,2
0.32,Ideal,5,VS1,516.0,2,4
0.4,Ideal,5,SI2,516.0,2,3
0.34,Ideal,5,SI1,516.0,2,2
0.31,Ideal,2,SI1,516.0,2,2
0.32,Ideal,2,SI1,516.0,2,2
0.31,Premium,3,SI1,516.0,3,2
0.31,Very Good,3,SI1,516.0,4,2
0.31,Good,3,SI1,516.0,1,2
0.31,Ideal,3,SI1,516.0,2,2
0.34,Ideal,5,VS2,517.0,2,5
0.35,Ideal,4,SI2,517.0,2,3
0.26,Good,3,VVS2,517.0,1,7
0.32,Premium,5,SI2,517.0,3,3
0.32,Good,5,SI2,517.0,1,3
0.32,Very Good,5,SI2,517.0,4,3
0.34,Ideal,4,VS2,517.0,2,5
0.23,Very Good,2,VVS1,518.0,4,6
0.27,Very Good,3,VS2,518.0,4,5
0.27,Very Good,3,VS1,518.0,4,4
0.27,Very Good,2,VS1,518.0,4,4
0.31,Ideal,5,VS2,518.0,2,5
0.3,Ideal,6,VS1,518.0,2,4
0.37,Ideal,4,SI2,518.0,2,3
0.29,Premium,3,SI1,518.0,3,2
0.36,Premium,2,SI2,518.0,3,3
0.36,Very Good,5,SI1,518.0,4,2
0.32,Very Good,5,SI2,393.0,4,3
0.28,Very Good,5,VS2,394.0,4,5
0.26,Ideal,4,SI1,394.0,2,2
0.28,Good,4,VS2,394.0,1,5
0.31,Premium,3,I1,394.0,3,0
0.21,Premium,2,SI2,394.0,3,3
0.3,Very Good,7,VS1,394.0,4,4
0.3,Premium,7,VS1,394.0,3,4
0.3,Very Good,3,SI2,394.0,4,3
0.3,Ideal,6,SI1,394.0,2,2
0.3,Good,7,VS1,394.0,1,4
0.3,Good,3,SI2,394.0,1,3
0.3,Premium,6,SI1,394.0,3,2
0.3,Ideal,7,VS1,394.0,2,4
0.3,Good,4,SI2,394.0,1,3
0.3,Good,6,SI1,394.0,1,2
0.3,Very Good,6,SI1,394.0,4,2
0.3,Very Good,4,SI2,394.0,4,3
0.3,Premium,3,SI2,394.0,3,3
0.51,Premium,4,VS2,1546.0,3,5
0.51,Ideal,4,VS2,1546.0,2,5
0.51,Ideal,2,SI1,1546.0,2,2
0.51,Premium,2,SI1,1546.0,3,2
0.5,Very Good,2,VS2,1547.0,4,5
0.72,Good,7,SI1,1547.0,1,2
0.42,Ideal,1,VVS1,1547.0,2,6
0.42,Very Good,1,VVS1,1547.0,4,6
0.61,Premium,3,SI1,1547.0,3,2
0.52,Ideal,1,SI1,1547.0,2,2
0.97,Fair,4,I1,1547.0,0,0
0.53,Very Good,5,VVS2,1548.0,4,7
0.55,Very Good,5,VS2,1548.0,4,5
0.51,Ideal,1,SI1,1548.0,2,2
0.61,Very Good,4,SI1,1548.0,4,2
0.45,Ideal,4,IF,1548.0,2,1
0.45,Good,3,VVS1,1548.0,1,6
0.45,Premium,1,VVS2,1548.0,3,7
0.51,Very Good,2,VS2,1549.0,4,5
0.51,Good,1,VS2,1549.0,1,5
0.52,Ideal,4,VS2,1549.0,2,5
0.52,Ideal,2,VS2,1549.0,2,5
0.53,Ideal,4,SI1,1549.0,2,2
0.55,Ideal,7,VS1,1550.0,2,4
0.52,Very Good,3,VS2,1550.0,4,5
0.5,Very Good,3,VS1,1550.0,4,4
0.67,Ideal,5,SI1,1550.0,2,2
0.59,Premium,2,SI1,1550.0,3,2
0.55,Very Good,2,SI1,1551.0,4,2
0.55,Ideal,2,SI1,1551.0,2,2
0.54,Premium,1,SI1,1551.0,3,2
0.54,Good,1,SI1,1551.0,1,2
0.54,Very Good,3,VS2,1551.0,4,5
0.55,Very Good,4,VS2,1551.0,4,5
0.55,Premium,2,SI1,1551.0,3,2
0.59,Very Good,5,VS2,1552.0,4,5
0.56,Premium,2,VS2,1552.0,3,5
0.62,Premium,4,SI1,1552.0,3,2
0.53,Ideal,6,VS1,1552.0,2,4
0.51,Very Good,3,VS2,1552.0,4,5
0.5,Very Good,1,VS2,1553.0,4,5
0.51,Ideal,1,SI1,1553.0,2,2
0.51,Very Good,2,VS2,1554.0,4,5
0.5,Very Good,2,VS1,1554.0,4,4
0.6,Very Good,3,SI1,1554.0,4,2
0.6,Very Good,4,SI1,1554.0,4,2
0.52,Good,2,VS2,1554.0,1,5
0.52,Very Good,4,VS1,1554.0,4,4
0.5,Ideal,2,VS2,1554.0,2,5
0.57,Ideal,5,VS1,1554.0,2,4
0.51,Good,2,VS2,1554.0,1,5
0.59,Very Good,4,SI1,1555.0,4,2
0.52,Very Good,1,VS2,1555.0,4,5
0.5,Ideal,2,SI1,1555.0,2,2
0.52,Ideal,2,SI1,1555.0,2,2
0.54,Premium,2,VS2,1555.0,3,5
0.54,Premium,3,SI1,1555.0,3,2
0.59,Very Good,4,VS2,1556.0,4,5
0.7,Good,6,SI2,1556.0,1,3
0.55,Premium,4,VS2,1556.0,3,5
0.55,Ideal,2,SI1,1556.0,2,2
0.5,Premium,6,VVS1,1556.0,3,6
0.55,Ideal,4,VS2,1556.0,2,5
0.6,Very Good,5,VS2,1557.0,4,5
0.51,Ideal,4,VS2,1557.0,2,5
0.5,Very Good,3,VS1,1558.0,4,4
0.57,Ideal,5,VS2,1558.0,2,5
0.58,Ideal,4,VS2,1558.0,2,5
0.46,Ideal,4,IF,1558.0,2,1
0.53,Premium,3,VS1,1558.0,3,4
0.5,Ideal,2,VS2,1559.0,2,5
0.54,Very Good,2,SI1,1559.0,4,2
0.55,Very Good,2,SI1,1559.0,4,2
0.5,Very Good,2,VS2,1559.0,4,5
0.5,Premium,2,VS2,1559.0,3,5
0.5,Premium,4,VS1,1559.0,3,4
0.51,Very Good,4,VS1,1560.0,4,4
0.54,Ideal,5,VS1,1560.0,2,4
0.66,Ideal,2,SI2,1560.0,2,3
0.46,Ideal,4,IF,1560.0,2,1
0.53,Very Good,5,VS1,1561.0,4,4
0.59,Very Good,5,VS1,1561.0,4,4
0.5,Very Good,2,VS2,1561.0,4,5
0.53,Good,2,VS2,1561.0,1,5
0.59,Ideal,2,SI1,1561.0,2,2
0.57,Good,1,SI1,1561.0,1,2
0.59,Premium,3,SI1,1561.0,3,2
0.59,Ideal,3,SI1,1561.0,2,2
0.51,Ideal,3,VS2,1562.0,2,5
0.6,Ideal,3,SI2,1562.0,2,3
0.51,Very Good,1,SI1,1562.0,4,2
0.5,Premium,2,SI1,1562.0,3,2
0.55,Very Good,4,VS2,1563.0,4,5
0.54,Very Good,4,VS1,1563.0,4,4
0.51,Ideal,5,VS2,1563.0,2,5
0.54,Ideal,3,VS2,1563.0,2,5
0.62,Ideal,4,SI1,1563.0,2,2
0.5,Ideal,1,SI1,1563.0,2,2
0.54,Good,3,VS2,1563.0,1,5
0.55,Good,3,VS2,1563.0,1,5
0.58,Good,1,SI2,1563.0,1,3
0.54,Ideal,6,VVS1,1564.0,2,6
0.53,Ideal,2,SI1,1564.0,2,2
0.7,Fair,3,SI2,1564.0,0,3
0.6,Very Good,6,VVS2,1565.0,4,7
0.57,Very Good,4,VS2,1565.0,4,5
0.6,Very Good,4,SI1,1565.0,4,2
0.5,Very Good,1,VS2,1565.0,4,5
0.5,Ideal,3,VS2,1565.0,2,5
0.63,Ideal,7,SI1,1565.0,2,2
0.5,Good,3,VS2,1565.0,1,5
0.5,Good,4,VS1,1565.0,1,4
0.6,Good,4,SI1,1565.0,1,2
0.47,Very Good,2,VS1,1566.0,4,4
0.53,Ideal,3,VS2,1566.0,2,5
0.53,Ideal,1,SI1,1566.0,2,2
0.53,Premium,1,SI1,1566.0,3,2
0.55,Ideal,2,SI1,1566.0,2,2
0.58,Very Good,2,VS2,1566.0,4,5
0.54,Ideal,2,VS2,1567.0,2,5
0.57,Ideal,3,VS2,1567.0,2,5
0.54,Ideal,4,VS1,1567.0,2,4
0.51,Premium,2,VS2,1567.0,3,5
0.71,Premium,5,SI2,1567.0,3,3
0.5,Very Good,2,VS2,1568.0,4,5
0.56,Ideal,1,SI2,1568.0,2,3
0.5,Very Good,5,VVS2,1569.0,4,7
0.5,Very Good,1,VS2,1569.0,4,5
0.5,Very Good,4,VS1,1569.0,4,4
0.51,Premium,1,SI1,1569.0,3,2
0.51,Ideal,3,VS2,1569.0,2,5
0.51,Very Good,1,SI1,1569.0,4,2
0.51,Ideal,1,SI1,1569.0,2,2
0.51,Premium,3,VS2,1569.0,3,5
0.51,Very Good,3,VS2,1569.0,4,5
0.51,Good,3,VS2,1569.0,1,5
0.61,Ideal,7,VS1,1569.0,2,4
0.5,Ideal,4,VS1,1569.0,2,4
0.58,Ideal,3,SI1,1569.0,2,2
0.4,Ideal,4,IF,1570.0,2,1
0.91,Fair,3,I1,1570.0,0,0
0.52,Very Good,2,VS2,1571.0,4,5
0.42,Ideal,4,VVS2,1571.0,2,7
0.52,Ideal,2,VS2,1571.0,2,5
0.56,Ideal,5,SI2,1571.0,2,3
0.55,Ideal,1,SI1,1571.0,2,2
0.57,Premium,3,SI1,1571.0,3,2
0.57,Ideal,3,SI1,1571.0,2,2
0.5,Ideal,1,VS1,1571.0,2,4
0.57,Premium,4,VS2,1571.0,3,5
0.54,Ideal,2,SI1,1571.0,2,2
0.46,Very Good,5,VVS1,1572.0,4,6
0.61,Very Good,6,VS2,1572.0,4,5
0.52,Very Good,5,VS1,1572.0,4,4
0.59,Premium,5,VS2,1572.0,3,5
0.59,Ideal,1,SI2,1572.0,2,3
0.59,Premium,1,SI2,1572.0,3,3
0.54,Ideal,3,VS2,1572.0,2,5
0.62,Premium,4,SI1,1572.0,3,2
0.59,Good,3,VS2,1573.0,1,5
0.57,Ideal,5,VS2,1573.0,2,5
0.51,Ideal,5,VS1,1573.0,2,4
0.52,Ideal,5,VS2,1573.0,2,5
0.48,Ideal,4,VVS2,1574.0,2,7
0.51,Premium,1,SI1,1574.0,3,2
0.51,Premium,3,VS2,1574.0,3,5
0.51,Very Good,3,VS2,1574.0,4,5
0.51,Good,3,VS2,1574.0,1,5
0.51,Ideal,1,SI1,1574.0,2,2
0.51,Very Good,1,SI1,1574.0,4,2
0.51,Good,1,SI1,1574.0,1,2
0.51,Ideal,5,VVS2,1574.0,2,7
0.54,Ideal,4,SI1,1574.0,2,2
0.51,Ideal,6,VVS2,1575.0,2,7
0.5,Ideal,2,VS2,1575.0,2,5
0.52,Ideal,5,VS1,1575.0,2,4
0.53,Very Good,1,SI1,1576.0,4,2
0.52,Ideal,2,VS2,1576.0,2,5
0.52,Ideal,4,VS1,1576.0,2,4
0.52,Good,4,VS1,1576.0,1,4
0.52,Premium,2,VS2,1576.0,3,5
0.56,Very Good,5,VS2,1576.0,4,5
0.52,Good,2,VS2,1576.0,1,5
0.51,Very Good,5,VVS2,1577.0,4,7
0.51,Very Good,2,VS2,1577.0,4,5
0.49,Premium,2,VS1,1577.0,3,4
0.53,Ideal,4,VS2,1577.0,2,5
0.53,Ideal,5,VS1,1577.0,2,4
0.51,Ideal,4,VS1,1577.0,2,4
0.52,Ideal,4,VS2,1577.0,2,5
0.52,Premium,5,VS1,1577.0,3,4
0.52,Very Good,4,VS2,1577.0,4,5
0.52,Ideal,5,VS1,1577.0,2,4
0.52,Very Good,6,VVS1,1577.0,4,6
0.52,Premium,4,VS2,1577.0,3,5
0.52,Ideal,2,SI1,1577.0,2,2
0.52,Premium,2,SI1,1577.0,3,2
0.6,Premium,2,SI1,1577.0,3,2
0.5,Fair,3,VS1,1577.0,0,4
0.53,Very Good,3,VS2,1578.0,4,5
0.56,Very Good,1,SI1,1578.0,4,2
0.56,Ideal,1,SI1,1578.0,2,2
0.53,Premium,2,VS2,1579.0,3,5
0.61,Ideal,4,SI1,1579.0,2,2
0.62,Premium,2,SI2,1579.0,3,3
0.72,Premium,7,SI1,1579.0,3,2
0.33,Premium,5,SI2,520.0,3,3
0.3,Premium,1,SI1,520.0,3,2
0.36,Ideal,3,SI1,520.0,2,2
0.34,Very Good,5,VS2,521.0,4,5
0.33,Very Good,4,SI1,521.0,4,2
0.34,Very Good,4,SI1,521.0,4,2
0.32,Ideal,7,IF,521.0,2,1
0.31,Good,5,SI1,521.0,1,2
0.31,Premium,6,VS2,521.0,3,5
0.33,Very Good,5,VS2,521.0,4,5
0.33,Premium,5,VS2,521.0,3,5
0.33,Ideal,6,VS1,521.0,2,4
0.33,Ideal,5,VS2,521.0,2,5
0.33,Premium,6,VS1,521.0,3,4
0.33,Good,6,VS1,521.0,1,4
0.3,Good,1,VS2,521.0,1,5
0.24,Very Good,1,VVS2,521.0,4,7
0.24,Very Good,2,VVS1,521.0,4,6
0.5,Very Good,1,VS2,1580.0,4,5
0.5,Very Good,4,VS1,1580.0,4,4
0.56,Very Good,4,VS2,1580.0,4,5
0.56,Very Good,5,VS1,1580.0,4,4
0.55,Ideal,3,VS2,1580.0,2,5
0.56,Ideal,4,VS2,1580.0,2,5
0.56,Ideal,2,SI1,1580.0,2,2
0.56,Ideal,6,VVS1,1580.0,2,6
0.55,Very Good,1,SI1,1580.0,4,2
0.56,Very Good,6,VVS1,1580.0,4,6
0.7,Very Good,6,SI2,1580.0,4,3
0.55,Premium,3,VS2,1580.0,3,5
0.55,Premium,1,SI1,1580.0,3,2
0.58,Ideal,6,VVS1,1580.0,2,6
0.54,Ideal,4,VS2,1580.0,2,5
0.51,Ideal,3,SI1,1580.0,2,2
0.58,Ideal,2,SI1,1580.0,2,2
0.43,Ideal,3,IF,1580.0,2,1
0.4,Premium,2,IF,1580.0,3,1
0.6,Ideal,3,SI1,1580.0,2,2
0.52,Very Good,3,VS2,1581.0,4,5
0.52,Very Good,4,VS1,1581.0,4,4
0.52,Ideal,5,VVS2,1581.0,2,7
0.5,Premium,2,VS2,1581.0,3,5
0.5,Ideal,3,VS2,1581.0,2,5
0.67,Good,7,VS1,1581.0,1,4
0.52,Ideal,5,VS1,1582.0,2,4
0.41,Premium,1,VVS1,1582.0,3,6
0.41,Ideal,1,VVS1,1582.0,2,6
0.54,Very Good,1,VS2,1583.0,4,5
0.51,Very Good,2,VS1,1583.0,4,4
0.5,Premium,2,VS2,1583.0,3,5
0.51,Ideal,3,VS2,1583.0,2,5
0.4,Ideal,3,IF,1583.0,2,1
0.5,Premium,4,VS1,1583.0,3,4
0.5,Very Good,2,VS2,1583.0,4,5
0.5,Very Good,2,VS2,1584.0,4,5
0.43,Premium,1,VVS1,1584.0,3,6
0.43,Ideal,1,VVS1,1584.0,2,6
0.66,Ideal,2,SI2,1584.0,2,3
0.55,Ideal,5,SI1,1584.0,2,2
0.53,Ideal,1,VS2,1585.0,2,5
0.56,Ideal,4,VS2,1585.0,2,5
0.51,Ideal,4,VS2,1585.0,2,5
0.51,Ideal,2,SI1,1585.0,2,2
0.53,Ideal,2,SI1,1585.0,2,2
0.56,Premium,5,VS1,1585.0,3,4
0.46,Ideal,2,VVS1,1586.0,2,6
0.52,Ideal,4,VS2,1586.0,2,5
0.54,Ideal,6,SI1,1586.0,2,2
0.52,Ideal,2,SI1,1586.0,2,2
0.58,Premium,3,VS2,1586.0,3,5
0.55,Very Good,2,SI1,1587.0,4,2
